Specialty	Class	Year	Name	Value
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	U.S. Senior Matches	1477
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Total Matches	1825
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	U.S. Senior Ranked Positions	46970
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Total Ranked Positions	56750
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	U.S. Senior Average Ranked Programs	13.8
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Total Average Ranked Programs	10.6
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Change in No. of Programs	16
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Change in Positions Offered	22
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Change in Unfilled Programs	0
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Change in U.S. Senior Applicants	41
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Change in Total Applicants	195
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Change in U.S. Senior Matches	48
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Change in Total Matches	16
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Change in U.S. Senior Ranked Positions	6604
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Change in Total Ranked Positions	7467
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Change in U.S. Senior Average Ranked Programs	1.8000000000000007
Medicine-Preliminary (PGY-1 Only)	PGY1	2014	Change in Total Average Ranked Programs	1
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	No. of Programs	323
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Positions Offered	1928
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Unfilled Programs	47
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	U.S. Senior Applicants	3259
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Total Applicants	5239
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	U.S. Senior Matches	1388
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Total Matches	1805
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	U.S. Senior Ranked Positions	43937
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Total Ranked Positions	54904
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	U.S. Senior Average Ranked Programs	13.5
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Total Average Ranked Programs	10.5
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Change in No. of Programs	0
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Change in Positions Offered	23
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Change in Unfilled Programs	10
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Change in U.S. Senior Applicants	-141
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Change in Total Applicants	-90
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Change in U.S. Senior Matches	-89
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Change in Total Matches	-20
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Change in U.S. Senior Ranked Positions	-3033
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Change in Total Ranked Positions	-1846
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Change in U.S. Senior Average Ranked Programs	-0.3000000000000007
Medicine-Preliminary (PGY-1 Only)	PGY1	2015	Change in Total Average Ranked Programs	-0.09999999999999964
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	No. of Programs	324
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Positions Offered	1918
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Unfilled Programs	47
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	U.S. Senior Applicants	3353
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Total Applicants	5427
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	U.S. Senior Matches	1415
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Total Matches	1818
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	U.S. Senior Ranked Positions	47163
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Total Ranked Positions	58679
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	U.S. Senior Average Ranked Programs	14.1
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Total Average Ranked Programs	10.8
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Change in No. of Programs	1
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Change in Positions Offered	-10
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Change in Unfilled Programs	0
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Change in U.S. Senior Applicants	94
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Change in Total Applicants	188
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Change in U.S. Senior Matches	27
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Change in Total Matches	13
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Change in U.S. Senior Ranked Positions	3226
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Change in Total Ranked Positions	3775
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Change in U.S. Senior Average Ranked Programs	0.5999999999999996
Medicine-Preliminary (PGY-1 Only)	PGY1	2016	Change in Total Average Ranked Programs	0.3000000000000007
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	No. of Programs	337
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Positions Offered	1915
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Unfilled Programs	32
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	U.S. Senior Applicants	3362
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Total Applicants	5585
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	U.S. Senior Matches	1436
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Total Matches	1843
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	U.S. Senior Ranked Positions	51147
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Total Ranked Positions	62395
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	U.S. Senior Average Ranked Programs	15.2
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Total Average Ranked Programs	11.2
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Change in No. of Programs	13
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Change in Positions Offered	-3
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Change in Unfilled Programs	-15
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Change in U.S. Senior Applicants	9
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Change in Total Applicants	158
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Change in U.S. Senior Matches	21
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Change in Total Matches	25
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Change in U.S. Senior Ranked Positions	3984
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Change in Total Ranked Positions	3716
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Change in U.S. Senior Average Ranked Programs	1.0999999999999996
Medicine-Preliminary (PGY-1 Only)	PGY1	2017	Change in Total Average Ranked Programs	0.3999999999999986
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	No. of Programs	349
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Positions Offered	1883
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Unfilled Programs	47
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	U.S. Senior Applicants	3426
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Total Applicants	5524
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	U.S. Senior Matches	1370
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Total Matches	1762
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	U.S. Senior Ranked Positions	52881
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Total Ranked Positions	65611
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	U.S. Senior Average Ranked Programs	15.4
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Total Average Ranked Programs	11.9
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Change in No. of Programs	12
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Change in Positions Offered	-32
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Change in Unfilled Programs	15
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Change in U.S. Senior Applicants	64
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Change in Total Applicants	-61
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Change in U.S. Senior Matches	-66
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Change in Total Matches	-81
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Change in U.S. Senior Ranked Positions	1734
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Change in Total Ranked Positions	3216
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Change in U.S. Senior Average Ranked Programs	0.20000000000000107
Medicine-Preliminary (PGY-1 Only)	PGY1	2018	Change in Total Average Ranked Programs	0.7000000000000011
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	No. of Programs	369
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Positions Offered	1944
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Unfilled Programs	60
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	U.S. Senior Applicants	3403
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Total Applicants	5636
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	U.S. Senior Matches	1356
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Total Matches	1796
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	U.S. Senior Ranked Positions	50859
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Total Ranked Positions	62716
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	U.S. Senior Average Ranked Programs	14.9
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Total Average Ranked Programs	11.1
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Change in No. of Programs	20
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Change in Positions Offered	61
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Change in Unfilled Programs	13
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Change in U.S. Senior Applicants	-23
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Change in Total Applicants	112
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Change in U.S. Senior Matches	-14
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Change in Total Matches	34
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Change in U.S. Senior Ranked Positions	-2022
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Change in Total Ranked Positions	-2895
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Change in U.S. Senior Average Ranked Programs	-0.5
Medicine-Preliminary (PGY-1 Only)	PGY1	2019	Change in Total Average Ranked Programs	-0.8000000000000007
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	No. of Programs	365
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Positions Offered	1911
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Unfilled Programs	61
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	U.S. Senior Applicants	3402
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Total Applicants	5692
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	U.S. Senior Matches	1313
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Total Matches	1759
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	U.S. Senior Ranked Positions	48009
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Total Ranked Positions	60471
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	U.S. Senior Average Ranked Programs	14.1
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Total Average Ranked Programs	10.6
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Change in No. of Programs	-4
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Change in Positions Offered	-33
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Change in Unfilled Programs	1
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Change in U.S. Senior Applicants	-1
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Change in Total Applicants	56
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Change in U.S. Senior Matches	-43
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Change in Total Matches	-37
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Change in U.S. Senior Ranked Positions	-2850
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Change in Total Ranked Positions	-2245
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Change in U.S. Senior Average Ranked Programs	-0.8000000000000007
Medicine-Preliminary (PGY-1 Only)	PGY1	2020	Change in Total Average Ranked Programs	-0.5
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	No. of Programs	356
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Positions Offered	1833
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Unfilled Programs	79
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	U.S. Senior Applicants	3347
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Total Applicants	5640
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	U.S. Senior Matches	1210
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Total Matches	1639
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	U.S. Senior Ranked Positions	54107
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Total Ranked Positions	67561
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	U.S. Senior Average Ranked Programs	16.2
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Total Average Ranked Programs	12
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Change in No. of Programs	-9
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Change in Positions Offered	-78
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Change in Unfilled Programs	18
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Change in U.S. Senior Applicants	-55
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Change in Total Applicants	-52
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Change in U.S. Senior Matches	-103
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Change in Total Matches	-120
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Change in U.S. Senior Ranked Positions	6098
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Change in Total Ranked Positions	7090
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Change in U.S. Senior Average Ranked Programs	2.0999999999999996
Medicine-Preliminary (PGY-1 Only)	PGY1	2021	Change in Total Average Ranked Programs	1.4000000000000004
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	No. of Programs	353
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Positions Offered	1774
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Unfilled Programs	52
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	U.S. Senior Applicants	3644
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Total Applicants	5804
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	U.S. Senior Matches	1261
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Total Matches	1624
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	U.S. Senior Ranked Positions	56793
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Total Ranked Positions	70290
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	U.S. Senior Average Ranked Programs	15.6
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Total Average Ranked Programs	12.1
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Change in No. of Programs	-3
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Change in Positions Offered	-59
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Change in Unfilled Programs	-27
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Change in U.S. Senior Applicants	297
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Change in Total Applicants	164
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Change in U.S. Senior Matches	51
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Change in Total Matches	-15
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Change in U.S. Senior Ranked Positions	2686
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Change in Total Ranked Positions	2729
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Change in U.S. Senior Average Ranked Programs	-0.5999999999999996
Medicine-Preliminary (PGY-1 Only)	PGY1	2022	Change in Total Average Ranked Programs	0.09999999999999964
Medicine-Preventive Med	PGY1	2012	No. of Programs	5
Medicine-Preventive Med	PGY1	2012	Positions Offered	5
Medicine-Preventive Med	PGY1	2012	Unfilled Programs	1
Medicine-Preventive Med	PGY1	2012	U.S. Senior Applicants	24
Medicine-Preventive Med	PGY1	2012	Total Applicants	108
Medicine-Preventive Med	PGY1	2012	U.S. Senior Matches	2
Medicine-Preventive Med	PGY1	2012	Total Matches	4
Medicine-Preventive Med	PGY1	2012	U.S. Senior Ranked Positions	31
Medicine-Preventive Med	PGY1	2012	Total Ranked Positions	143
Medicine-Preventive Med	PGY1	2012	U.S. Senior Average Ranked Programs	1.3
Medicine-Preventive Med	PGY1	2012	Total Average Ranked Programs	1.3
Medicine-Preventive Med	PGY1	2012	Change in No. of Programs	NA
Medicine-Preventive Med	PGY1	2012	Change in Positions Offered	NA
Medicine-Preventive Med	PGY1	2012	Change in Unfilled Programs	NA
Medicine-Preventive Med	PGY1	2012	Change in U.S. Senior Applicants	NA
Medicine-Preventive Med	PGY1	2012	Change in Total Applicants	NA
Medicine-Preventive Med	PGY1	2012	Change in U.S. Senior Matches	NA
Medicine-Preventive Med	PGY1	2012	Change in Total Matches	NA
Medicine-Preventive Med	PGY1	2012	Change in U.S. Senior Ranked Positions	NA
Medicine-Preventive Med	PGY1	2012	Change in Total Ranked Positions	NA
Medicine-Preventive Med	PGY1	2012	Change in U.S. Senior Average Ranked Programs	NA
Medicine-Preventive Med	PGY1	2012	Change in Total Average Ranked Programs	NA
Medicine-Preventive Med	PGY1	2013	No. of Programs	4
Medicine-Preventive Med	PGY1	2013	Positions Offered	7
Medicine-Preventive Med	PGY1	2013	Unfilled Programs	0
Medicine-Preventive Med	PGY1	2013	U.S. Senior Applicants	53
Medicine-Preventive Med	PGY1	2013	Total Applicants	140
Medicine-Preventive Med	PGY1	2013	U.S. Senior Matches	3
Medicine-Preventive Med	PGY1	2013	Total Matches	7
Medicine-Preventive Med	PGY1	2013	U.S. Senior Ranked Positions	56
Medicine-Preventive Med	PGY1	2013	Total Ranked Positions	171
Medicine-Preventive Med	PGY1	2013	U.S. Senior Average Ranked Programs	1.1
Medicine-Preventive Med	PGY1	2013	Total Average Ranked Programs	1.2
Medicine-Preventive Med	PGY1	2013	Change in No. of Programs	-1
Medicine-Preventive Med	PGY1	2013	Change in Positions Offered	2
Medicine-Preventive Med	PGY1	2013	Change in Unfilled Programs	-1
Medicine-Preventive Med	PGY1	2013	Change in U.S. Senior Applicants	29
Medicine-Preventive Med	PGY1	2013	Change in Total Applicants	32
Medicine-Preventive Med	PGY1	2013	Change in U.S. Senior Matches	1
Medicine-Preventive Med	PGY1	2013	Change in Total Matches	3
Medicine-Preventive Med	PGY1	2013	Change in U.S. Senior Ranked Positions	25
Medicine-Preventive Med	PGY1	2013	Change in Total Ranked Positions	28
Medicine-Preventive Med	PGY1	2013	Change in U.S. Senior Average Ranked Programs	-0.19999999999999996
Medicine-Preventive Med	PGY1	2013	Change in Total Average Ranked Programs	-0.10000000000000009
Medicine-Preventive Med	PGY1	2014	No. of Programs	4
Medicine-Preventive Med	PGY1	2014	Positions Offered	7
Medicine-Preventive Med	PGY1	2014	Unfilled Programs	0
Medicine-Preventive Med	PGY1	2014	U.S. Senior Applicants	37
Medicine-Preventive Med	PGY1	2014	Total Applicants	104
Medicine-Preventive Med	PGY1	2014	U.S. Senior Matches	2
Medicine-Preventive Med	PGY1	2014	Total Matches	7
Medicine-Preventive Med	PGY1	2014	U.S. Senior Ranked Positions	45
Medicine-Preventive Med	PGY1	2014	Total Ranked Positions	135
Medicine-Preventive Med	PGY1	2014	U.S. Senior Average Ranked Programs	1.2
Medicine-Preventive Med	PGY1	2014	Total Average Ranked Programs	1.3
Medicine-Preventive Med	PGY1	2014	Change in No. of Programs	0
Medicine-Preventive Med	PGY1	2014	Change in Positions Offered	0
Medicine-Preventive Med	PGY1	2014	Change in Unfilled Programs	0
Medicine-Preventive Med	PGY1	2014	Change in U.S. Senior Applicants	-16
Medicine-Preventive Med	PGY1	2014	Change in Total Applicants	-36
Medicine-Preventive Med	PGY1	2014	Change in U.S. Senior Matches	-1
Medicine-Preventive Med	PGY1	2014	Change in Total Matches	0
Medicine-Preventive Med	PGY1	2014	Change in U.S. Senior Ranked Positions	-11
Medicine-Preventive Med	PGY1	2014	Change in Total Ranked Positions	-36
Medicine-Preventive Med	PGY1	2014	Change in U.S. Senior Average Ranked Programs	0.09999999999999987
Medicine-Preventive Med	PGY1	2014	Change in Total Average Ranked Programs	0.10000000000000009
Medicine-Preventive Med	PGY1	2015	No. of Programs	4
Medicine-Preventive Med	PGY1	2015	Positions Offered	7
Medicine-Preventive Med	PGY1	2015	Unfilled Programs	0
Medicine-Preventive Med	PGY1	2015	U.S. Senior Applicants	40
Medicine-Preventive Med	PGY1	2015	Total Applicants	94
Medicine-Preventive Med	PGY1	2015	U.S. Senior Matches	4
Medicine-Preventive Med	PGY1	2015	Total Matches	7
Medicine-Preventive Med	PGY1	2015	U.S. Senior Ranked Positions	45
Medicine-Preventive Med	PGY1	2015	Total Ranked Positions	118
Medicine-Preventive Med	PGY1	2015	U.S. Senior Average Ranked Programs	1.1
Medicine-Preventive Med	PGY1	2015	Total Average Ranked Programs	1.3
Medicine-Preventive Med	PGY1	2015	Change in No. of Programs	0
Medicine-Preventive Med	PGY1	2015	Change in Positions Offered	0
Medicine-Preventive Med	PGY1	2015	Change in Unfilled Programs	0
Medicine-Preventive Med	PGY1	2015	Change in U.S. Senior Applicants	3
